"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","IC","AgeG","Timer_1_Vignette_First_Click","Timer_1_Vignette_Last_Click","Timer_1_Vignette_Page_Submit","Timer_1_Vignette_Click_Count","AC1","Ch_LoEf_1","Ch_LoEf_2","Ch_LoEf_3","Ch_LoEf_4","Ch_LoEf_5","Ch_LoEf_6","Ch_LoEf_7","Ch_LoEf_8","Ch_LoEf_9","Ch_LoEf_10","Ch_LoEf_11","Ch_LoEf_12","Ch_LoEf_13","Ch_LoEf_14","Ch_LoEf_15","Ch_HiEf_1","Ch_HiEf_2","Ch_HiEf_3","Ch_HiEf_4","Ch_HiEf_5","Ch_HiEf_6","Ch_HiEf_7","Ch_HiEf_8","Ch_HiEf_9","Ch_HiEf_10","Ch_HiEf_11","Ch_HiEf_12","Ch_HiEf_13","Ch_HiEf_14","Ch_HiEf_15","Ef_LoEf","Ef_HiEf","Qu_LoEf","Qu_HiEf","Dif_LoEf","Dif_HiEf","Val_LoEf","Val_HiEf","AC2","Sal_LoEf_1","Sal_HiEf_1","FW1","FW2","FW3","FW4","FW5","FW6","Age","Gen","Gen_3_TEXT","Nat","Cou","Lan","Edu","Lad","FB","SC0"
"153",2024-07-21 21:45:20,2024-07-21 21:53:38,0,"201.141.19.83",100,497,1,2024-07-21 21:53:39,"R_5zbC6p0bDkSpYoI",NA,NA,NA,NA,19.4354,-99.1427,"anonymous","EN",1,2,0,0,46.059,0,7,4,4,5,6,6,6,6,7,6,5,5,5,5,4,5,6,6,6,6,6,6,6,5,6,4,6,6,6,5,6,4,6,6,6,6,4,5,6,1,70,75,6,3,1,5,4,5,37,2,NA,"mexicana",1,1,9,6,"Buena comparación y te hace pensar que a la mejor alguno de ellos podría presentar una capacidad diferente",261
"154",2024-07-22 10:50:48,2024-07-22 10:54:39,0,"201.97.233.49",100,231,1,2024-07-22 10:54:40,"R_7lXfinTYBngaNSy",NA,NA,NA,NA,20.5377,-97.4307,"anonymous","EN",1,2,0,0,39.245,0,7,7,7,7,7,7,7,7,7,7,6,7,7,7,6,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,2,7,7,7,6,6,7,7,1,85,85,6,6,2,4,4,3,37,2,NA,"Mexicana",1,1,10,9,"Gracias",314
"155",2024-07-22 19:55:56,2024-07-22 20:01:13,0,"187.251.195.5",100,316,1,2024-07-22 20:01:14,"R_11hX3f5iv5BsLr3",NA,NA,NA,NA,19.3573,-99.0925,"anonymous","EN",1,2,0,0,25.158,0,7,7,4,6,7,7,7,6,7,7,6,6,7,6,7,4,7,6,6,5,7,5,7,6,6,6,6,7,6,6,6,4,7,6,7,4,5,6,6,1,70,70,5,5,3,4,6,5,41,2,NA,"Mexicana",1,1,10,6,NA,289
"156",2024-07-24 09:33:42,2024-07-24 09:43:37,0,"187.158.155.22",100,595,1,2024-07-24 09:43:38,"R_7i9e8xDK4mCKOTj",NA,NA,NA,NA,29.0593,-110.8172,"anonymous","EN",1,2,0,0,37.72,0,4,4,2,7,1,7,3,1,7,6,5,4,4,6,1,4,2,6,7,6,7,2,5,7,2,4,7,7,3,4,3,4,6,4,6,4,4,4,4,1,60,60,6,6,5,7,6,5,42,1,NA,"MEXICANO",1,1,9,7,NA,231
"157",2024-07-24 18:00:28,2024-07-24 18:10:04,0,"201.137.83.29",100,576,1,2024-07-24 18:10:05,"R_3JpCme7Uz34wCKR",NA,NA,NA,NA,19.536,-99.1441,"anonymous","EN",1,2,4.128,52.416,53.692,2,7,7,1,5,7,4,7,4,4,4,4,4,7,4,1,4,6,1,6,5,7,4,4,7,4,4,4,6,1,1,4,5,7,7,7,4,4,7,7,1,60,60,1,4,1,6,7,3,32,1,NA,"Mexicana",1,1,9,7,NA,230
"158",2024-07-25 22:45:02,2024-07-25 22:53:22,0,"189.193.85.55",100,499,1,2024-07-25 22:53:23,"R_1jHdHvBVFZIesqV",NA,NA,NA,NA,20.6288,-100.4828,"anonymous","EN",1,2,3.301,62.963,65.949,12,7,3,4,4,3,4,7,4,4,4,4,4,4,4,4,4,7,4,7,7,6,4,4,7,5,4,7,4,5,4,7,5,7,7,7,3,6,5,6,1,65,60,4,4,6,6,7,5,42,1,NA,"México",1,1,9,6,"Interesante encuesta",249
"159",2024-07-25 22:54:27,2024-07-25 22:59:06,0,"189.193.85.55",100,278,1,2024-07-25 22:59:06,"R_5nDe9mCkGJMadbN",NA,NA,NA,NA,20.6288,-100.4828,"anonymous","EN",1,2,5.003,20.374,22.897,6,7,5,4,4,4,5,6,4,5,4,4,4,4,4,4,4,6,5,6,6,6,4,4,5,6,4,6,6,5,4,5,4,7,7,7,2,6,6,6,1,65,60,4,4,6,6,6,6,42,1,NA,"México",1,1,9,6,"Me gustó la encuesta",248
"160",2024-07-27 20:18:59,2024-07-27 20:25:19,0,"187.189.242.130",100,379,1,2024-07-27 20:25:20,"R_5IwO75aFjZuiUw1",NA,NA,NA,NA,19.4038,-99.0892,"anonymous","EN",1,2,7.478,53.122,54.978,2,7,2,3,5,6,4,6,4,6,3,4,3,4,3,2,3,5,4,5,7,6,3,4,6,6,5,4,7,4,4,4,5,7,4,6,5,6,6,7,1,70,55,1,4,5,6,4,4,35,1,NA,"Francesa",1,2,9,6,NA,231
"161",2024-07-28 18:07:52,2024-07-28 18:18:54,0,"189.152.99.106",100,662,1,2024-07-28 18:18:55,"R_6CJ9NI4FMz7oi9U",NA,NA,NA,NA,25.6484,-100.3195,"anonymous","EN",1,1,53.132,53.132,55.167,1,7,7,5,2,6,5,5,5,6,4,5,4,7,2,3,7,6,6,6,1,2,4,7,4,6,5,7,5,5,4,5,4,7,2,7,4,4,7,5,1,75,65,4,4,4,7,5,6,20,1,NA,"Mexicano",1,1,8,8,"Me agrada la encuesta espero poder recibir mas encuestas de este estilo",244
"162",2024-07-29 22:48:07,2024-07-29 22:51:52,0,"189.193.85.55",100,224,1,2024-07-29 22:51:53,"R_6H53qEF7w5zN5F7",NA,NA,NA,NA,20.6288,-100.4828,"anonymous","EN",1,2,0.933,10.366,21.576,7,7,7,4,4,4,7,4,4,4,4,4,4,4,5,4,4,7,4,4,7,5,4,4,7,4,4,4,7,4,4,5,2,7,7,7,6,2,7,7,1,65,60,3,4,4,5,5,5,42,1,NA,"México",1,1,9,6,NA,240
"163",2024-07-30 11:01:20,2024-07-30 11:07:51,0,"189.182.15.73",100,391,1,2024-07-30 11:07:52,"R_7wVC9INqoIIWqMp",NA,NA,NA,NA,21.5194,-104.9297,"anonymous","EN",1,2,2.859,34.112,36.108,9,7,4,1,4,1,4,4,1,1,1,1,1,1,1,4,1,4,2,1,1,1,4,1,1,1,1,1,4,1,1,1,3,7,7,7,4,4,7,7,1,70,70,5,5,5,5,4,4,34,2,NA,"Mexicana",1,1,9,6,NA,158
"164",2024-07-30 14:01:11,2024-07-30 14:15:23,0,"187.213.165.202",100,851,1,2024-07-30 14:15:24,"R_1MbBTZEuTmP5g3c",NA,NA,NA,NA,20.7972,-103.471,"anonymous","EN",1,2,0,0,63.59,0,7,5,4,4,6,5,7,6,5,6,5,5,7,4,7,5,4,5,6,4,6,5,4,6,5,5,4,5,4,6,6,2,7,6,6,3,3,7,7,1,80,80,4,4,1,4,6,3,34,2,NA,"Mexicana",1,1,10,7,NA,250
"165",2024-07-31 08:18:56,2024-07-31 08:32:29,0,"187.147.237.226",100,813,1,2024-07-31 08:32:30,"R_7XpYsvBDciKsHDP",NA,NA,NA,NA,20.9716,-89.6413,"anonymous","EN",1,3,14.694,63.592,66.664,8,7,6,2,3,6,5,7,4,3,4,4,4,6,3,5,4,7,3,4,6,7,4,5,7,6,3,4,6,3,5,4,5,7,6,6,5,5,5,6,1,60,60,6,6,5,7,6,5,46,2,NA,"Me",1,1,10,8,"Feliciten a Antonio y a José por entregar productos de calidad",253
"166",2024-08-02 09:55:14,2024-08-02 10:05:57,0,"189.217.196.173",100,642,1,2024-08-02 10:05:58,"R_1Pef9awVvJWkJAz",NA,NA,NA,NA,19.4354,-99.1427,"anonymous","EN",1,2,0,0,76.165,0,7,7,4,4,4,7,7,4,4,4,4,7,7,4,4,4,7,4,4,7,7,7,7,7,7,4,4,7,4,4,4,4,7,7,7,5,7,6,7,1,60,60,4,4,1,7,7,7,41,4,NA,"Mexicana",1,1,9,4,NA,268
"167",2024-07-31 14:04:15,2024-07-31 14:07:30,0,"187.147.167.102",24,194,0,2024-08-02 14:07:32,"R_7RMUUXLUx9pNwVr",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,2.196,40.657,42.138,6,7,7,1,4,7,7,7,7,7,4,1,4,4,4,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82
"168",2024-08-02 18:02:38,2024-08-02 18:10:30,0,"177.242.220.53",100,472,1,2024-08-02 18:10:31,"R_3h0QiJBOownGotb",NA,NA,NA,NA,19.4396,-100.3303,"anonymous","EN",1,2,4.753,46.722,72.667,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,1,80,80,1,7,1,7,7,4,41,1,NA,"Mexicano",1,1,9,5,NA,316
"169",2024-08-03 09:53:09,2024-08-03 10:02:15,0,"177.241.46.55",100,546,1,2024-08-03 10:02:16,"R_5DBgHwv8VSUJtzt",NA,NA,NA,NA,20.6381,-103.348,"anonymous","EN",1,2,11.981,84.786,86.491,2,7,3,4,4,3,5,5,5,4,4,4,4,4,4,1,3,4,4,4,4,5,4,4,4,4,4,5,5,4,4,4,4,5,7,7,3,4,7,7,1,75,75,5,4,5,5,7,4,38,2,NA,"Mexicana",1,1,9,7,"Nada",224
"170",2024-08-04 06:36:57,2024-08-04 06:46:27,0,"200.63.46.141",100,570,1,2024-08-04 06:46:28,"R_12ojxR3vGMLsASw",NA,NA,NA,NA,19.4342,-99.0559,"anonymous","EN",1,2,9.705,46.788,48.599,5,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,1,4,4,1,1,4,4,1,4,4,4,1,1,4,4,7,7,7,7,4,4,4,4,4,60,60,7,7,4,7,4,1,33,1,NA,"Mexicana",1,1,2,5,NA,241
"171",2024-08-05 17:03:35,2024-08-05 17:11:11,0,"187.190.24.5",100,455,1,2024-08-05 17:11:11,"R_6dMgWWBb3Fyzu81",NA,NA,NA,NA,19.4676,-99.1205,"anonymous","EN",1,2,6.755,38.303,40.148,8,7,7,3,7,7,7,7,5,6,5,1,4,4,6,4,1,4,1,4,1,3,1,2,4,2,1,5,1,1,3,1,3,7,4,4,1,1,7,4,1,70,60,7,7,1,4,6,4,34,2,NA,"Mexicana",1,1,6,8,NA,196
"172",2024-08-03 17:37:47,2024-08-03 17:38:06,0,"200.68.129.177",12,18,0,2024-08-05 17:38:11,"R_3pmX3HTbcfEpHuO",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"173",2024-08-10 09:28:00,2024-08-10 09:38:28,0,"187.147.243.211",100,627,1,2024-08-10 09:38:29,"R_1fcit7Al9qRRPj3",NA,NA,NA,NA,20.9716,-89.6413,"anonymous","EN",1,3,60.469,61.33,84.049,2,7,5,3,5,5,4,6,5,4,4,4,4,5,3,4,3,7,3,5,5,7,6,5,6,5,6,6,7,5,6,5,5,6,7,7,4,4,6,7,1,60,60,6,6,3,7,6,7,46,2,NA,"Mexicana",1,1,10,7,NA,261
"174",2024-08-11 12:36:06,2024-08-11 12:45:15,0,"189.153.11.247",100,549,1,2024-08-11 12:45:16,"R_5LvAfE5C6TyAOo0",NA,NA,NA,NA,25.5851,-100.2854,"anonymous","EN",1,3,0,0,84.329,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,1,6,7,7,1,60,60,4,4,5,1,5,5,49,1,NA,"Mexicana",1,1,9,8,NA,311
"175",2024-08-12 11:55:04,2024-08-12 12:12:24,0,"189.172.46.243",100,1040,1,2024-08-12 12:12:25,"R_1bJx1WYsP0eiIfL",NA,NA,NA,NA,21.0186,-89.6801,"anonymous","EN",1,3,0,0,130.572,0,7,4,1,4,1,4,4,1,4,1,1,4,4,3,1,1,4,1,6,6,6,1,6,4,1,1,4,4,4,6,1,2,7,6,6,2,6,6,6,1,60,60,6,6,4,7,7,4,49,1,NA,"MEXICANA",1,1,9,7,NA,198
"176",2024-08-12 20:21:29,2024-08-12 20:25:42,0,"177.242.220.20",100,252,1,2024-08-12 20:25:43,"R_3S8JJk4teRXsGD6",NA,NA,NA,NA,19.4396,-100.3303,"anonymous","EN",1,2,12.208,12.928,22.965,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,4,4,7,7,1,80,80,7,7,4,7,7,7,41,1,NA,"mexicano",1,1,9,6,NA,321
"177",2024-08-12 22:15:35,2024-08-12 22:24:59,0,"187.170.2.119",100,564,1,2024-08-12 22:25:00,"R_71ciMDG0BqHNc6p",NA,NA,NA,NA,19.4342,-99.0559,"anonymous","EN",1,2,0,0,54.482,0,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,4,7,4,7,1,60,60,1,1,4,7,5,5,34,1,NA,"Mexicano",1,1,8,4,NA,300
"178",2024-08-14 00:56:43,2024-08-14 01:08:24,0,"177.228.70.36",100,701,1,2024-08-14 01:08:25,"R_70pHxd7qGzvHbNa",NA,NA,NA,NA,28.878,-111.2518,"anonymous","EN",1,2,4.275,39.501,40.3,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,1,1,4,4,4,4,4,1,1,1,4,1,1,1,7,7,7,7,1,1,7,7,1,60,60,4,7,4,1,1,1,37,1,NA,"Mexicano",1,2,8,3,"O",225
"179",2024-08-12 14:17:38,2024-08-12 14:24:07,0,"187.225.210.152",18,389,0,2024-08-14 14:24:12,"R_8qgXWMecsf4JfmH",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1,3.581,58.215,62.561,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"180",2024-08-14 13:38:29,2024-08-14 14:41:50,0,"189.152.99.106",100,3801,1,2024-08-14 14:41:50,"R_3OZXimhpXDBqYqQ",NA,NA,NA,NA,25.8036,-100.2957,"anonymous","EN",1,1,0,0,62.3,0,7,4,5,4,7,7,6,5,7,6,2,1,3,4,5,6,7,4,5,6,7,5,6,5,7,5,7,5,6,4,7,3,7,4,6,4,4,4,4,1,65,75,5,7,6,7,7,4,20,1,NA,"Mexicano",1,1,7,7,"Excelente encuesta me gustaria recibir mas encuestas así.",256
"181",2024-08-14 17:37:29,2024-08-14 17:44:01,0,"189.153.11.247",100,392,1,2024-08-14 17:44:02,"R_5oHKAUEV2JEsWys",NA,NA,NA,NA,25.5851,-100.2854,"anonymous","EN",1,3,0,0,51.81,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,7,7,2,2,7,7,1,60,60,4,4,4,4,7,7,49,1,NA,"Mexicana",1,1,9,8,NA,311
"182",2024-08-14 17:48:11,2024-08-14 17:51:47,0,"189.153.11.247",100,216,1,2024-08-14 17:51:48,"R_7mpk9BSxdqbW4BH",NA,NA,NA,NA,25.5851,-100.2854,"anonymous","EN",1,3,0,0,22.823,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,7,7,2,2,7,7,1,60,60,4,4,4,4,7,7,49,1,NA,"Mexicana",1,1,9,8,NA,311
"183",2024-08-14 17:53:46,2024-08-14 17:59:45,0,"189.153.11.247",100,359,1,2024-08-14 17:59:46,"R_31iyGF8zUQw1uqo",NA,NA,NA,NA,25.5851,-100.2854,"anonymous","EN",1,3,0,0,39.324,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,7,7,2,2,7,7,1,60,60,4,4,4,4,7,7,49,1,NA,"Mexicana",1,1,9,8,NA,311
"184",2024-08-14 18:01:30,2024-08-14 18:05:16,0,"189.153.11.247",100,226,1,2024-08-14 18:05:17,"R_7WJ5SxQAaOtcWB3",NA,NA,NA,NA,25.5851,-100.2854,"anonymous","EN",1,3,0,0,44.442,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,7,7,2,2,7,7,1,60,60,4,4,4,4,7,7,49,1,NA,"Mexicana",1,1,9,8,NA,311
"185",2024-08-14 18:14:47,2024-08-14 18:19:00,0,"189.153.11.247",100,252,1,2024-08-14 18:19:01,"R_1MlOA8gfjn4Ejl2",NA,NA,NA,NA,25.5851,-100.2854,"anonymous","EN",1,3,9.842,9.842,92.168,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,7,7,2,2,7,7,1,60,60,4,4,4,4,7,7,49,1,NA,"Mexicana",1,1,9,8,NA,311
"186",2024-08-14 18:25:43,2024-08-14 18:29:55,0,"189.153.11.247",100,251,1,2024-08-14 18:29:55,"R_3tEHBdGl6WGZUd4",NA,NA,NA,NA,25.5851,-100.2854,"anonymous","EN",1,3,0,0,51.502,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,7,7,2,2,7,7,1,60,60,4,4,4,4,7,7,49,1,NA,"Mexicana",1,1,9,8,NA,311
"187",2024-08-14 18:31:02,2024-08-14 18:35:59,0,"189.153.11.247",100,297,1,2024-08-14 18:36:00,"R_14cTQGw5qTVMkeq",NA,NA,NA,NA,25.5851,-100.2854,"anonymous","EN",1,3,0,0,140.073,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,7,7,2,2,7,7,1,60,60,4,4,4,4,7,7,49,1,NA,"Mexicana",1,1,9,8,NA,311
"188",2024-08-14 18:37:11,2024-08-14 18:40:09,0,"189.153.11.247",100,177,1,2024-08-14 18:40:10,"R_1hEmnCnM7LpjC41",NA,NA,NA,NA,25.5851,-100.2854,"anonymous","EN",1,3,4.39,4.39,53.244,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,7,7,2,2,7,7,1,60,60,4,4,4,4,7,7,49,1,NA,"Mexicana",1,1,9,8,NA,311
"189",2024-08-14 18:59:49,2024-08-14 19:02:13,0,"177.242.220.20",100,143,1,2024-08-14 19:02:14,"R_7o2BUzJQN9NjLy1",NA,NA,NA,NA,19.4396,-100.3303,"anonymous","EN",1,2,0,0,23.237,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,5,5,7,7,1,80,80,7,7,7,7,7,7,41,1,NA,"mexicana",1,1,6,7,NA,327
"190",2024-08-15 08:27:47,2024-08-15 08:37:19,0,"189.245.134.32",100,571,1,2024-08-15 08:37:19,"R_50JzwzgQsWAj0Yu",NA,NA,NA,NA,19.4203,-99.1193,"anonymous","EN",1,2,7.241,49.97,81.791,9,7,4,4,4,4,6,6,6,4,4,4,4,6,4,2,4,6,4,4,4,6,4,4,6,5,4,4,4,4,2,4,4,7,6,6,3,3,6,6,1,60,60,5,5,1,6,6,4,40,1,NA,"Mexicana",1,1,8,5,NA,225
"191",2024-08-15 11:03:24,2024-08-15 11:29:24,0,"187.170.110.248",100,1559,1,2024-08-15 11:29:25,"R_7PZHiUkRn1HWk9c",NA,NA,NA,NA,19.4055,-99.1898,"anonymous","EN",1,3,32.461,101.91,106.262,4,5,4,6,7,4,7,7,7,7,7,7,6,6,5,4,7,7,6,7,7,7,7,6,7,7,7,7,7,6,7,7,4,7,4,7,4,6,4,7,1,55,70,7,7,7,7,7,4,28,2,NA,"Mexicana",1,1,9,8,NA,305
"192",2024-08-16 11:08:58,2024-08-16 11:37:02,0,"187.191.39.4",100,1683,1,2024-08-16 11:37:03,"R_1VQrpffweYgvR49",NA,NA,NA,NA,19.42,-99.1663,"anonymous","EN",1,2,0,0,117.178,0,7,6,6,6,6,7,7,6,7,7,6,6,7,7,6,7,6,7,7,7,7,7,6,7,7,6,7,7,7,6,7,5,6,7,7,5,6,7,7,1,70,70,6,7,1,6,5,5,32,1,NA,"mexicano",1,1,9,5,NA,305
"193",2024-08-17 17:32:30,2024-08-17 18:13:49,0,"177.238.23.205",100,2478,1,2024-08-17 18:13:50,"R_1fj1JuPXLUnRRjr",NA,NA,NA,NA,17.1156,-96.7462,"anonymous","EN",1,1,0,0,51.212,0,7,6,4,4,5,6,7,4,6,4,4,4,6,4,7,4,6,4,4,6,6,6,5,6,6,4,5,6,4,6,4,4,7,7,7,4,4,7,7,1,90,90,3,3,5,7,6,4,27,1,NA,"Mexicana",1,1,9,3,NA,252
"194",2024-08-18 20:21:58,2024-08-18 20:28:35,0,"201.103.255.101",100,397,1,2024-08-18 20:28:35,"R_3tlP3PNYO7TBV6x",NA,NA,NA,NA,19.4499,-99.1731,"anonymous","EN",1,2,12.038,47.302,87.942,5,7,6,6,7,6,7,7,7,7,7,6,6,7,6,7,7,7,7,6,6,7,5,7,6,6,7,7,6,7,7,7,4,7,7,7,6,6,7,7,1,70,70,1,1,5,5,5,4,35,2,NA,"Mexicana",1,1,9,9,NA,301
"195",2024-08-16 22:51:35,2024-08-16 22:57:42,0,"200.77.198.108",30,366,0,2024-08-18 22:57:43,"R_631RBH1y93xOvnA",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,21.358,28.987,31.5,5,4,6,3,4,4,6,6,7,3,7,4,4,6,6,5,5,1,5,4,4,4,2,3,4,5,3,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"196",2024-08-20 10:31:53,2024-08-20 10:41:53,0,"187.189.155.76",100,599,1,2024-08-20 10:41:54,"R_1PXMtrVmzdRsWS6",NA,NA,NA,NA,20.6381,-103.348,"anonymous","EN",1,2,0,0,64.593,0,7,7,6,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,4,7,4,5,4,7,7,7,7,6,7,7,3,7,6,6,4,7,7,7,1,75,75,7,7,7,4,7,1,41,1,NA,"Mexicano",1,1,9,7,"Creo que debería haber encuestas sobre la inteligencia artificial, ya que se está volviendo importante para las empresas. Sería importante saber cómo lo ve la gente, sobretodo pensando en su futuro (tanto laboral como ordinario).",304
"197",2024-08-20 16:26:49,2024-08-20 16:33:45,0,"187.250.235.59",100,415,1,2024-08-20 16:33:46,"R_5BfznnoQn5jF7ON",NA,NA,NA,NA,32.4336,-116.9607,"anonymous","EN",1,1,28.405,75.883,76.263,2,3,4,4,2,3,5,7,2,5,2,7,4,3,2,4,5,3,6,3,6,4,3,5,3,4,5,2,2,2,6,5,4,4,4,5,4,3,3,5,1,70,85,4,5,7,4,3,2,21,1,NA,"mEXICANO",1,1,9,6,"ada",198
"198",2024-08-19 14:01:52,2024-08-19 14:03:58,0,"189.143.99.57",24,125,0,2024-08-21 14:04:05,"R_7bW3CJjsoNmL2Aj",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,23.894,30.669,34.27,2,6,4,7,7,7,4,7,7,4,4,4,7,4,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"199",2024-08-19 17:34:28,2024-08-19 17:34:54,0,"189.143.99.57",9,25,0,2024-08-21 17:34:57,"R_5iHUt8G7xfLMMql",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"200",2024-08-23 20:55:59,2024-08-23 21:01:32,0,"187.190.184.158",100,333,1,2024-08-23 21:01:33,"R_6Mill296oVoPdXr",NA,NA,NA,NA,19.3904,-99.1435,"anonymous","EN",1,2,2.453,53.344,69.463,2,7,7,4,7,7,4,7,7,4,4,7,4,7,1,1,7,4,4,7,7,7,7,7,7,7,7,7,4,7,7,7,4,7,4,7,4,4,4,7,1,80,80,7,7,7,7,7,4,42,2,NA,"Mexicana",1,1,9,4,NA,281
"201",2024-08-23 22:40:05,2024-08-23 22:53:49,0,"177.224.176.197",100,824,1,2024-08-23 22:53:50,"R_7gMCUaRRwRXwdCD",NA,NA,NA,NA,19.6405,-101.2315,"anonymous","EN",1,3,52.228,117.079,141.118,19,5,7,4,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,5,7,6,7,6,7,7,7,7,7,7,7,3,7,6,6,2,6,6,6,1,70,70,6,6,7,5,4,6,46,1,NA,"Mexicano",1,1,9,4,"Gracias",303
"202",2024-08-26 12:07:24,2024-08-26 12:20:43,0,"189.152.138.175",100,799,1,2024-08-26 12:20:44,"R_1nV60wtfxnj5x8K",NA,NA,NA,NA,25.6484,-100.3195,"anonymous","EN",1,1,0,0,21.322,0,7,4,5,4,6,7,6,7,6,5,5,1,7,2,4,7,6,5,5,7,4,2,2,7,6,6,6,6,5,6,7,4,7,4,6,4,4,3,6,1,55,70,4,6,4,7,7,7,20,1,NA,"Mexicano",1,1,8,7,"Me gustaria recibir mas encuestas de este estilo",256
"203",2024-08-26 13:13:09,2024-08-26 13:26:20,0,"189.152.138.175",100,790,1,2024-08-26 13:26:20,"R_51atUd9RTFCdvmC",NA,NA,NA,NA,25.6484,-100.3195,"anonymous","EN",1,1,0,0,122.622,0,7,5,6,2,6,7,7,7,5,4,6,4,5,5,6,7,7,7,7,5,6,4,7,6,6,6,5,7,3,6,7,1,7,4,5,4,4,3,5,1,65,70,7,6,7,6,6,7,20,1,NA,"Mexicano",1,1,9,7,"Muchas gracias por invitarme a ser parte de esta encuesta me gustaria recibir mas encuestas de este estilo",271
